,id,app_name,price_usd,prime_genre,size_bytes,avg_user_rating,tot_user_rating,pg_rating,numb_supp_devices,numb_supp_langs,numb_screenshots
319,353665650,Univision Deportes,0.0,Sports,81876992,3.5,16683,4+,37,2,5
320,354051766,DOOM II RPG,0.99,Games,48700821,3.0,1455,12+,47,1,0
321,354655665,STREET FIGHTER IV,4.99,Games,581353472,4.0,15056,17+,40,3,0
322,354850853,Dr. Seuss Camera,0.99,Photo & Video,9906176,4.5,249,4+,37,1,0
323,354972939,FINAL FANTASY,7.99,Games,114843648,4.0,6091,9+,38,8,3
324,354974729,FINAL FANTASY II,7.99,Games,199450624,4.0,2754,9+,38,6,5
325,355524910,Worms 2,4.99,Games,529755136,4.5,9870,12+,40,1,5
326,355554941,SoundHound Song Search & Music Player,0.0,Music,70516736,4.0,82602,9+,37,23,5
327,355709084,Jourist Weltbersetzer,7.99,Travel,147066880,0.0,0,4+,40,1,5
328,355940964,TeachMe,1.99,Education,90241024,4.0,762,4+,37,1,5
329,356618664,TeachMe,1.99,Education,174268416,4.0,160,4+,37,1,5
330,356968629,! NO.1,0.0,Shopping,187040768,3.0,9,17+,37,1,0
331,357218860,Kik,0.0,Social Networking,151864320,4.0,260965,12+,37,14,0
332,357404131,Slow Shutter Cam,1.99,Photo & Video,4466688,4.0,2305,4+,37,4,5
333,357421934,PeakFinder Earth,4.99,Travel,35478528,4.0,137,4+,37,10,3
334,357467791,AgingBooth,0.0,Entertainment,31869952,4.0,11999,4+,37,1,4
335,357577420,iWatermark,1.99,Photo & Video,21771264,4.5,1995,12+,38,14,5
336,357828853,Tabs & Chords by Ultimate Guitar,2.99,Music,103049216,4.5,35045,4+,37,6,0
337,358055270,"Dude, your car!",0.99,Entertainment,40586240,4.0,343,4+,38,30,0
338,358207332,Drawing Pad,1.99,Entertainment,220397568,4.0,1824,4+,24,22,5
339,359891723,ESPN Tournament Challenge,0.0,Sports,69057536,4.0,39642,4+,37,1,5
340,359917414,Solitaire,0.0,Games,101943296,4.5,679055,4+,38,11,4
341,360593530,Notability,9.99,Productivity,122235904,4.0,17594,4+,37,14,5
342,361231506,Rubik's Cube,1.99,Games,151954432,4.0,3531,4+,38,1,5
343,362179828,Super Why! Power to Read,3.99,Education,138047488,3.5,1080,4+,37,1,5
344,362348516,Amex Mobile,0.0,Finance,105982976,4.0,11421,4+,37,1,4
345,362949845,Fruit Ninja Classic,1.99,Games,104590336,4.5,698516,4+,38,13,5
346,363201632,Animation Creator HD,3.99,Entertainment,32051200,4.0,4497,12+,24,1,5
347,363282253,Plants vs. Zombies HD,0.99,Games,225859584,5.0,163598,9+,24,5,5
348,363306776,SCRABBLE Premium for iPad,9.99,Games,229992448,3.5,39678,4+,24,6,5
349,363317633,Graphic,8.99,Productivity,32604160,4.5,1809,4+,24,1,5
350,363360636,Ship Finder,4.99,Navigation,22948864,3.5,624,4+,37,1,1
351,363448251,Photogene ,2.99,Photo & Video,35422208,4.5,3761,4+,40,1,5
352,363451838,Hurricane HD,3.99,Weather,32083968,4.0,353,12+,24,1,5
353,363486802,Star Walk HD,4.99,Education,150221824,4.5,6503,4+,24,12,5
354,363486833,Space War HD,0.99,Games,30270464,3.0,71,4+,37,4,2
355,363590051,Netflix,0.0,Entertainment,125016064,3.5,308844,4+,37,20,5
356,363738376,forScore,9.99,Music,35717120,4.5,3909,4+,24,14,5
357,363992049,ComicGlass [ComicReader],2.99,Utilities,31955968,4.5,308,12+,40,7,5
358,363998953,iAnnotate PDF,9.99,Productivity,44099584,4.5,11156,4+,24,1,5
359,364017607,ArtStudio for iPad,4.99,Photo & Video,34310144,4.5,8542,4+,26,1,5
360,364159440,Call of Duty,4.99,Games,35602607,3.5,5853,17+,26,1,4
361,364165557,Small World 2,1.99,Games,234123264,4.0,1506,9+,26,6,5
362,364183992,Qzone,0.0,Social Networking,133874688,3.5,1649,4+,37,3,0
363,364191819,ABC  Watch Live TV & Stream Full Episodes,0.0,Entertainment,85724160,3.0,78890,12+,37,1,5
364,364204209,Fieldrunners for iPad,3.99,Games,219693056,4.0,2147,9+,24,1,5
365,364234221,Angry Birds HD,0.0,Games,176164864,4.5,89110,4+,24,10,5
366,364252504,"The Weather Channel App for iPad  best local forecast, radar map, and storm tracking",0.0,Weather,59101184,4.0,208648,4+,24,1,4
367,364267763,Do Not Press The Red Button HD,1.99,Entertainment,10907191,2.5,856,12+,26,1,3
368,364500115,"Digits, the calculator for humans",3.99,Productivity,4177920,4.5,7825,4+,43,1,5
369,364502063,PDF Reader Pro Edition,9.99,Business,62978048,4.0,7033,4+,37,11,5
370,364733950,National Geographic World Atlas,1.99,Reference,66138112,4.0,4255,4+,38,1,5
371,364738545,FileBrowser,5.99,Utilities,68073472,4.5,3230,4+,37,7,5
372,364740856,Dictionary.com Dictionary & Thesaurus for iPad,0.0,Reference,165748736,4.5,54175,4+,24,9,5
373,364762290,Animation & Drawing by Do Ink,4.99,Education,33857536,4.0,308,4+,24,1,5
374,364899325,AirCoaster,0.99,Games,22763520,3.0,2602,9+,37,1,4
375,364901807,Documents 6,0.0,Productivity,107259904,4.5,29110,17+,37,9,5
376,364904019,The World Factbook for iPad,1.99,Reference,73224192,3.5,273,4+,26,1,5
377,365152940,Photo Transfer App,0.0,Photo & Video,45182976,4.5,15654,4+,37,2,5
378,365235835,TwitCasting Viewer,0.0,Entertainment,16292864,2.5,189,12+,37,9,1
379,365724094,Ski Tracks,0.99,Navigation,24851456,4.5,829,4+,24,7,0
380,366195670,The Photographer's Ephemeris,8.99,Photo & Video,58463232,5.0,663,4+,37,1,5
381,366247306,Sudoku,0.0,Games,71002112,4.5,359832,4+,40,7,5
382,366562751,StubHub,0.0,Entertainment,112609280,3.5,9011,4+,37,6,5
383,366626332,"Runtastic PRO Running, Jogging and Fitness Tracker",4.99,Health & Fitness,149536768,4.5,17667,4+,37,15,0
384,366869252,OverDrive  Library eBooks and Audiobooks,0.0,Book,39844864,4.0,65450,4+,37,18,5
385,367003839,Hotels & Vacation Rentals by Booking.com,0.0,Travel,105609216,4.5,31261,4+,37,40,5
386,367242040,The Impossible Game,0.99,Games,14160896,4.0,9885,4+,40,1,0
387,367287593,PrankDial,0.0,Entertainment,112515072,3.0,11091,4+,37,6,0
388,367623543,Fox News,0.0,News,64705536,4.0,132703,4+,37,1,5
389,367706767,Live Cams,4.99,Travel,37161984,2.5,286,4+,24,1,5
390,368494609,QR Reader for iPhone,0.0,Utilities,54776832,4.0,12683,12+,38,29,0
391,368677368,Uber,0.0,Travel,283852800,3.0,49466,4+,37,41,4
392,368948250,WEB.DE Mail,0.0,Productivity,101923840,4.0,168,4+,37,2,5
393,369111608,iBunkoHD,6.99,Book,40479744,4.0,114,17+,24,3,5
394,369266386,Hurricane Tracker For iPad,2.99,Weather,10612736,4.5,2798,4+,24,1,5
395,369692259,"6play, TV en direct et en replay",0.0,Entertainment,94592000,3.5,62,4+,37,1,5
396,369820957,AudioNote,9.99,Business,33213440,4.0,1756,4+,37,5,4
397,369838631,Breathing Zone,3.99,Health & Fitness,37140480,4.5,511,4+,37,1,5
398,369849199,My Virtual Girlfriend,0.99,Games,144180224,3.5,2609,17+,40,1,5
399,369970819,Fake-A-Location Free ,0.0,Social Networking,7689537,1.5,354,4+,43,1,0
400,370139302,QQ -,0.0,Utilities,119812096,3.5,1750,17+,38,1,0
401,370144476,Math Ninja HD,1.99,Games,25137152,4.5,1121,9+,43,1,5
402,370406465,Rsultats Foot en Direct,0.0,Sports,65074176,4.5,339,4+,38,1,0
403,370697773,Chase Mobile,0.0,Finance,34950144,4.5,34322,4+,24,1,5
404,370899391,Captio,1.99,Productivity,19054592,4.5,162,4+,38,3,3
405,370901726,My Vodafone,0.0,Utilities,83575808,3.0,8,4+,37,1,3
406,371338715,Math Bingo,2.99,Education,14602240,4.5,4386,4+,43,1,5
407,372283316,Sudoku +,4.99,Games,61595648,5.0,5397,4+,40,7,5
408,372513032,Tango,0.0,Social Networking,134848512,4.5,75412,17+,37,18,5
409,372648912,MeetMe,0.0,Social Networking,133956608,4.0,97072,17+,37,18,0
410,373185673,WebMD for iPad,0.0,Health & Fitness,17613824,3.5,9142,12+,26,1,5
411,373203236,GeoBee Challenge HD by National Geographic,1.99,Games,35975168,4.5,1957,4+,40,1,5
412,373236724,OPlayer HD,4.99,Entertainment,127020032,4.0,2944,17+,24,29,5
413,373311252,TouchRetouch,1.99,Photo & Video,27962368,4.0,588,4+,37,14,0
414,373342398,Cat Physics,1.99,Games,14824448,4.5,40552,4+,40,1,3
415,373454750,-,0.99,Finance,83899392,4.5,1267,4+,38,3,0
416,373493387,AnkiMobile Flashcards,24.99,Education,19371008,4.0,753,4+,37,1,5
417,373515261,WeatherPro for iPad,2.99,Weather,59475968,4.0,725,4+,24,13,5
418,373563219,Real,3.99,Education,80203776,4.5,45,12+,38,1,5
419,373714084,BATTLE BEARS,0.99,Games,227403527,4.0,14910,12+,45,1,5
420,373849969,Crash Bandicoot Nitro Kart 2,2.99,Games,75254654,3.5,3064,9+,47,1,0
421,373903654,WIRED Magazine,0.0,News,23879680,2.5,12074,17+,24,1,5
422,374151636,Popplet,4.99,Productivity,4893696,4.0,336,4+,37,1,5
423,374211477,Notes Plus,9.99,Productivity,109620224,4.0,6257,4+,37,11,5
424,374308914,Color Splash for iPad,1.99,Photo & Video,18752512,4.5,2445,4+,24,1,5
425,374791544,Robot Unicorn Attack,0.99,Games,52117504,4.0,22150,9+,43,1,5
426,375239755,SimSimi,0.0,Social Networking,31358976,4.0,23530,17+,37,25,0
427,375295479,Carcassonne,9.99,Games,359192576,4.5,10846,4+,38,2,5
428,375380948,Apple Store,0.0,Shopping,70782976,3.5,55171,4+,37,21,5
429,376183339,TED,0.0,Education,84056064,3.5,5782,12+,37,22,5
430,376197239,Mto-France,0.0,Weather,124090368,3.5,24,4+,37,3,4
431,376202925,Ma Banque,0.0,Finance,137866240,3.5,17,4+,37,1,5
432,376374689,Doodle God,1.99,Games,121715712,4.5,35759,12+,40,13,0
433,376412660,Carnivores,2.99,Games,304654336,4.0,18306,12+,37,4,5
434,376413870,Blackboard Mobile Learn,0.0,Education,51179520,2.0,13567,4+,40,14,5
435,376436174,"SEC Football Schedules, Scores & Radio",1.99,Sports,60380160,3.0,240,4+,37,1,5
436,376510438,Hulu,0.0,Entertainment,99568640,2.0,56170,12+,37,2,5
437,377321278,.,0.0,Navigation,41207059,0.0,0,4+,39,1,5
438,377342622,360 Panorama,1.99,Photo & Video,7954432,4.5,10463,4+,38,3,5
439,377677727,Mega Millions & Powerball,0.0,Lifestyle,7876608,4.5,1255,12+,38,1,5
440,377704407,Cake Doodle,0.99,Games,99558400,4.0,5803,4+,37,1,5
441,377831429,The Impossible Quiz! for iPad,1.99,Games,16857290,4.0,227,9+,26,1,5
442,377908737,Boating USA,9.99,Navigation,111196160,3.5,342,4+,37,5,0
443,377989827,Diptic,2.99,Photo & Video,36705280,4.5,7578,4+,37,1,5
444,378326916,Family Feud HD,6.99,Games,79312792,3.5,1156,4+,26,1,5
445,378352300,Edmodo,0.0,Education,127939584,3.5,7197,4+,37,4,4
446,378781805,Auto Palmistry Premium,2.99,Entertainment,44349440,3.0,5,4+,37,3,4
447,378782714,Drift Mania Championship,0.99,Games,1178477568,3.0,3432,4+,38,10,5
448,379323382,Osmos for iPad,4.99,Games,41772032,4.5,24306,4+,24,9,5
449,379395415,-,0.0,Travel,144488448,3.5,312,17+,37,1,5
450,379693831,"Audible  audio books, original series & podcasts",0.0,Book,81558528,4.5,105274,4+,37,5,5
451,379869627,Living Earth,2.99,Utilities,169009152,4.5,25475,4+,37,11,4
452,379937581,Sushi Cat,0.99,Games,62373888,4.0,8718,4+,43,1,5
453,379983299,Talking Tom Cat for iPad,0.0,Entertainment,75417600,3.5,29492,4+,24,13,5
454,380090605,Let's create! Pottery HD,4.99,Entertainment,175157248,4.5,12787,4+,38,1,5
455,380641055,Files HD Pro,4.99,Utilities,28118016,4.0,2237,17+,24,2,5
456,380834987,Army Fitness APFT Calculator,0.99,Utilities,15759360,4.0,108,4+,40,1,3
457,380908399,Ringtones for iPhone & Ringtone Maker,0.0,Music,109270016,4.5,25403,12+,37,9,4
458,380932800,Zoopla Property Search,0.0,Lifestyle,59411456,3.5,210,4+,37,1,5
459,380974668,Vestiaire Collective,0.0,Shopping,138755072,4.0,169,4+,37,5,5
460,381059732,Week Calendar,1.99,Productivity,81845248,4.5,7447,4+,37,29,0
461,381342267,Stack the States,2.99,Education,132377600,4.5,12833,4+,40,1,5
462,381471023,Flashlight ,0.0,Utilities,42027008,5.0,130450,4+,40,22,0
463,381722077,Celebtwin,0.0,Lifestyle,81773568,1.5,1111,4+,37,12,4
464,382002079,Onefootball,0.0,Sports,113814528,4.5,3194,12+,37,13,5
465,382013715,SuperCam_Pro,1.99,Business,27815936,2.5,1399,4+,43,7,0
466,382497397,Sam's Club,0.0,Shopping,113119232,4.0,8149,4+,37,1,5
467,382509315,Splashtop Personal,4.99,Business,55986176,4.5,29376,4+,24,11,5
468,382596778,eBay Kleinanzeigen,0.0,Shopping,63022080,4.5,74,4+,37,1,4
469,382617920,Viber Messenger  Text & Call,0.0,Social Networking,129657856,4.5,164249,4+,37,32,5
470,382991304,Osmos,2.99,Games,33989632,4.5,14605,4+,37,9,0
471,383298204,shopkick,0.0,Shopping,74822656,4.5,130823,4+,37,2,4
472,383718755,Decide Now!,0.99,Entertainment,3462144,4.5,486,4+,37,9,5
473,383819300,Ringtone Designer Pro,0.99,Music,3462266,4.5,8946,4+,43,1,0
474,384282298,The Secret of Grisly Manor,0.99,Games,51794944,4.0,1993,4+,40,7,5
475,384830320,"Find My Family, Friends & iPhone",0.0,Social Networking,154507264,4.5,43877,4+,37,13,0
476,385145330,Pocketbooth,0.99,Photo & Video,72586240,4.5,2377,4+,37,1,5
477,385285922,"-,,",0.0,Entertainment,184689664,4.5,1590,17+,38,2,0
478,385533456,The Incident,0.99,Games,19534848,4.0,2070,4+,37,1,5
479,385724144,/,0.0,Lifestyle,65892352,4.0,9,4+,37,1,0
480,385756768,Dictionary.com Dictionary & Thesaurus Premium,3.99,Reference,108836864,4.5,11530,4+,37,1,0
481,385919493,Autohome-Find newUsed Cars For Sale,0.0,Lifestyle,89219072,4.0,194,17+,37,2,0
482,385957032,OPEN Forum,0.0,Business,83138560,3.5,200,4+,37,1,0
483,386098453,Weibo HD,0.0,Social Networking,104387584,4.5,16772,4+,24,3,4
484,386239683,Reckless Racing HD,0.99,Games,77139968,4.0,9,4+,43,5,5
485,386241770,Bloons Super Monkey,0.99,Games,28566528,3.5,2113,4+,40,1,5
486,386505750,Lotto Results,0.0,News,7990272,4.0,794,12+,37,1,5
487,386592716,IKEA Catalog,0.0,Lifestyle,122979328,4.0,8939,4+,37,29,5
488,387109554,QQ,0.0,Utilities,32918528,3.5,308,17+,37,1,0
489,387310377,Free IQ Test,0.0,Education,4034560,2.0,5,4+,38,2,0
490,387428400,Infinity Blade,0.99,Games,624107810,5.0,326482,12+,43,13,5
491,387893495,Virtual Regatta Offshore,0.0,Games,123541504,3.5,209,4+,37,1,5
492,388130466,iSlash,0.99,Games,27619328,4.5,33868,4+,43,1,0
493,388336485,Ugly Meter,0.99,Entertainment,30441472,3.5,13741,9+,43,1,4
494,388389451,Muslim Pro,0.0,Reference,100551680,4.5,18418,4+,37,16,5
495,388459613,Carbs & Cals,4.99,Health & Fitness,209295360,1.5,21,4+,37,1,5
496,388462078,2XL Supercross HD,4.99,Games,270729216,3.5,1588,4+,37,7,5
497,388491656,Fly Delta,0.0,Travel,140803072,3.0,8094,4+,37,1,0
498,388497605,Google Authenticator,0.0,Utilities,17235968,3.0,1652,4+,38,32,1
499,388624839,CamScanner +| PDF Document Scanner and OCR,0.99,Productivity,98450432,4.5,5482,4+,37,14,0
500,388633565,Pocket Anatomy,13.99,Medical,685733888,4.5,611,12+,37,1,5
501,388838723,"Flashlight for iPhone , iPod and iPad",0.0,Utilities,64041984,4.5,26697,4+,37,1,5
502,388932995,-,0.0,Lifestyle,106115072,4.0,317,17+,38,1,0
503,389204861,The Sims 3 Ambitions,4.99,Games,444821504,3.5,14202,12+,40,10,5
504,389359495,Bookshelf,0.0,Education,106445824,2.5,2064,4+,37,32,5
505,389481236,QQ-,0.0,Utilities,72941568,4.5,746,4+,40,1,0
506,389543438,Der Feueralarm,0.99,Entertainment,30711808,0.0,0,12+,40,1,5
507,389638243,POF,0.0,Social Networking,59248640,3.5,52642,17+,37,31,5
508,389781154,NFL,0.0,Sports,131428352,2.5,27317,4+,37,1,1
509,389784247,Vernier Video Physics,4.99,Education,40472576,4.0,76,4+,37,5,5
510,389801252,Instagram,0.0,Photo & Video,113954816,4.5,2161558,12+,37,29,0
511,390017969,"Due  Reminders, Countdown Timers",4.99,Productivity,32130048,4.5,2554,4+,37,17,5
512,390109631,UFO on Tape,0.99,Games,35359744,3.5,1058,4+,37,1,3
513,390422167,Catan HD,1.99,Games,812010496,4.0,10382,4+,24,6,5
514,390523040,Polar Plunge ,0.99,Games,3700705,3.5,1428,4+,47,1,0
515,390577714,Sunday Ticket,0.0,Entertainment,92392448,2.5,3134,4+,24,1,4
516,391071343,HD-,0.0,Entertainment,64325632,2.5,596,4+,24,3,5
517,391297152,Neuroshima Hex,4.99,Games,511094784,4.5,4378,9+,43,1,5
518,391304000,Maps 3D PRO,4.99,Navigation,25960448,4.0,280,4+,37,6,0
519,391432693,ArtRage,4.99,Entertainment,58826752,4.0,1045,4+,24,7,5
520,391767653,Sleep Talk Recorder,0.0,Utilities,25309184,4.5,1110,17+,38,31,0
521,391855805,Spider Solitaire by MobilityWare,4.99,Games,39446528,4.5,11154,4+,38,3,5
522,391947489,iSleeping by iSommeil SARL,0.0,Medical,24419328,0.0,0,4+,38,3,0
523,392084834,Lane Splitter,0.99,Games,106458112,4.5,44567,4+,38,1,4
524,392186427,Ryder Cup 2016  Hazeltine National Golf Club,0.0,Sports,116247552,2.5,3818,4+,37,1,1
525,392188745,Noteshelf,9.99,Productivity,117406720,4.5,7562,4+,24,7,5
526,392198579,The Legend of Spookley the Square Pumpkin,2.99,Book,36942848,4.5,120,4+,37,1,4
527,392252535,BUBBLE BOBBLE DOUBLE,4.99,Games,56954817,3.0,206,4+,47,1,5
528,392408028,Paprika Recipe Manager,4.99,Food & Drink,10432512,4.5,1755,17+,24,16,5
529,392538848,ToonCamera,1.99,Photo & Video,29494272,4.5,1037,4+,37,13,5
530,392788790,Sonic The Hedgehog 4 Episode I,2.99,Games,124710912,4.0,4755,9+,38,1,5
531,392790924,Cisco AnyConnect,0.0,Business,46872576,3.5,825,4+,40,1,1
532,392796698,GroupMe,0.0,Social Networking,66864128,4.5,28260,4+,37,14,1
533,392915994,Jenga,0.0,Games,97562624,4.5,32527,4+,43,1,5
534,392988420,Zappos,0.0,Shopping,70325248,5.0,103655,4+,37,1,4
535,393313223,Printer Pro,6.99,Productivity,98820096,4.5,15981,4+,37,9,5
536,393328150,Sephora Makeup & Beauty App  Insider Tips & Style,0.0,Shopping,147001344,4.5,15593,4+,37,1,0
537,393670998, Eudic ,2.99,Reference,152671232,4.0,206,17+,37,3,5
538,393989284,Mathmateer,1.99,Education,26029056,4.5,1207,4+,37,1,5
539,394057299,Battleheart,2.99,Games,275481600,4.5,6879,9+,38,1,5
540,394075284,Youku HD,0.0,Entertainment,145140736,4.0,5683,12+,24,1,5
541,394342281,Bowitter for iPhone,0.99,Social Networking,3174400,0.0,0,4+,43,2,0
542,394732447,Need for Speed Hot Pursuit,4.99,Games,1269152768,4.0,5059,4+,37,8,5
543,395042892,Instant Heart Rate+,4.99,Health & Fitness,189514752,4.5,10158,4+,37,31,0
544,395096736,-,0.0,Travel,131723264,4.0,291,17+,37,1,5
545,395148744,NOAA Hurricane Center,1.99,Weather,8069120,3.0,31,4+,43,1,0
546,395545555,CVS Pharmacy,0.0,Shopping,129167360,4.0,35981,12+,37,1,0
547,395627741,Age of Zombies,0.99,Games,53805056,4.5,14493,12+,40,1,5
548,395680819,AVPlayer,2.99,Entertainment,39790592,4.0,853,17+,40,11,0
549,395893124,HD,0.0,Entertainment,68668416,3.0,990,12+,24,1,4
550,395979574,Spider Solitaire Free by MobilityWare,0.0,Games,91588608,4.5,128739,4+,38,3,5
551,396082453,The Calculator,2.99,Utilities,71177216,4.5,1556,4+,38,11,5
552,396085661,Game Dev Story,4.99,Games,191455232,4.5,12331,4+,38,5,5
553,396224808,French Words for Kids,3.99,Education,35518464,4.5,22,4+,37,2,5
554,396669943,Death Worm,0.99,Games,29303808,4.0,6527,12+,37,1,5
555,396837225,Cartoon Wars 2,0.99,Games,42482779,4.5,13049,12+,43,1,0
556,396885309,MSNBC,0.0,News,92997632,3.5,3692,12+,37,1,5
557,397049430,Super Stickman Golf,2.99,Games,88879104,4.5,41446,4+,43,1,5
558,397533889,Black Friday 2017 Ads App,0.0,Shopping,23296000,4.5,8221,4+,37,1,0
559,397836467,Hotel Dash Deluxe,0.99,Games,50085888,4.5,36190,4+,43,1,4
560,397951063,Backbreaker 2,0.99,Games,83214336,4.5,14491,4+,40,1,5
561,398129933,The Calculator,0.0,Utilities,84945920,4.5,99244,4+,38,11,5
562,398166286, i-Mail,0.0,Social Networking,3833856,0.0,0,17+,43,1,0
563,398329664,Angry Birds Seasons HD,0.0,Games,710486016,4.0,75714,4+,24,1,5
564,398348506,Gravity Guy,0.99,Games,22577152,4.5,35161,9+,43,1,0
565,398436747,Fooducate,0.0,Health & Fitness,48590848,4.5,11875,4+,37,1,0
566,398596699,myChevrolet,0.0,Lifestyle,85515264,2.0,1083,17+,37,4,0
567,398687544,Puzzle Quest 2,2.99,Games,1319796736,3.5,1575,12+,38,1,5
568,398860966,Mountain Biker,1.99,Games,165394432,3.5,24,4+,37,8,5
569,398954883,Yurekuru Call,0.0,Weather,56609792,4.0,53,4+,37,2,5
570,398975927,Stratego Single Player,2.99,Games,195406848,3.5,739,4+,40,1,5
571,399355755,Text Free,0.0,Lifestyle,136184832,4.0,100477,4+,37,1,5
572,399363156,-,0.0,News,114878464,4.0,718,12+,37,1,0
573,399452287,Merriam-Webster Dictionary,0.0,Reference,155593728,4.5,16849,4+,38,12,1
574,399804936,Learn English quickly with MosaLingua,4.99,Education,51665920,5.0,7,12+,38,5,5
575,400213892,Reiner Knizia's Ra,3.99,Games,34992128,4.5,1114,4+,45,1,5
576,400666114,Guitar Pro,6.99,Music,34405376,4.0,1218,4+,38,12,5
577,400882072,Flick Golf!,0.99,Games,59663360,4.5,9948,4+,40,1,0
578,400971700,DirectVR Remote for DirecTV,0.99,Utilities,7497728,4.0,528,4+,37,1,0
579,401301276,World of Goo,4.99,Games,119131136,4.5,4675,4+,37,1,5
580,401626263,Airbnb,0.0,Travel,243776512,4.0,22302,4+,37,29,5
581,401643317,UPAD 3,5.99,Productivity,34397184,4.0,3849,4+,24,2,5
582,401644893,Tagesschau,0.0,News,83928064,4.0,233,12+,37,1,5
583,401746066,iExit Interstate Exit Guide,0.0,Travel,9784320,4.5,1798,4+,37,1,5
584,401818935,Genius Scan+,7.99,Business,43338752,4.5,916,4+,37,10,5
585,402012828,iSafe Pro,0.99,Utilities,95949824,4.5,2956,17+,37,32,0
586,402370879,NBA JAM by EA SPORTS,4.99,Games,410202112,4.0,21648,4+,37,8,0
587,402422247,iHandy Translator Pro,2.99,Reference,30382080,4.5,5163,4+,38,11,0
588,402614251,AR Missile,0.99,Entertainment,17178624,4.5,49,4+,38,2,0
589,403037266,"QuakeFeed Earthquake Map, Alerts, and News",0.0,Weather,70262784,4.5,6081,4+,37,1,5
590,403090531,Dungeon Raid,0.99,Games,11911065,5.0,4401,9+,47,1,0
591,403684733,Badoo Premium,2.99,Social Networking,157370368,4.5,2231,17+,37,30,4
592,403858572,Fruit Ninja,0.0,Games,163801088,4.5,327025,4+,38,13,5
593,404086528,LEGO Harry Potter,4.99,Games,475697678,4.0,10463,9+,43,1,5
594,404095058,Rat On A Skateboard,1.99,Games,9458688,4.5,28672,4+,37,1,3
595,404299862,iTrackBites Plus,3.99,Health & Fitness,67922944,4.5,4716,12+,38,1,5
596,404405151,Pocket God,1.99,Games,118435840,3.5,6278,9+,43,1,5
597,404529222, ZOZOTOWN,0.0,Shopping,43611136,0.0,0,4+,37,2,0
598,404553553,Bloons TD 4,2.99,Games,23447492,4.5,8304,4+,47,1,0
599,404593641,Cartoon Network App  Teen Titans Go! And more!,0.0,Entertainment,101873664,3.0,15984,9+,37,1,5
600,404990064,SkyView,1.99,Education,93429760,4.5,5079,4+,37,1,5
601,405338085,Coach Guitar,0.0,Music,132141056,4.5,2416,4+,37,12,5
602,405548206,Lobi,0.0,Social Networking,38540288,4.0,36,17+,37,4,0
603,405622181,MONOPOLY for iPad,4.99,Games,979909632,3.5,8165,4+,24,8,5
604,405667771,"HD-,",0.0,Entertainment,90725376,4.0,7446,12+,24,1,4
605,405743220,Eden,0.99,Games,122429440,4.0,26419,9+,43,1,5
606,405891908,Holiday Greetings,0.99,Entertainment,12783616,4.0,208,17+,38,1,4
607,406239138,Puffin Browser Pro,3.99,Utilities,63474688,3.5,7565,17+,37,28,5
608,406541444,8mm Vintage Camera,1.99,Photo & Video,22227968,4.5,3040,4+,37,4,0
609,406719683,GasBuddy,0.0,Travel,145240064,4.5,145549,17+,37,1,4
610,406732590,Paprika Recipe Manager for iPhone,4.99,Food & Drink,10426368,4.5,835,17+,37,16,0
